county,area,date,time,places,file,code,old_date,clean_date,time_clean,start_str,end_str,start_dt,end_dt,duration_hours,day_of_week
kakamega,MUSOLI,2025-08-19,9.00 A.M. – 5.00 P.M.,"['Shirere Mkt', 'Ilesi', 'Muraka', 'Mukumu Mission', 'Malaika Children Home', 'Shabane', 'Shitoli Water', 'Sigalagala Polytechnic', 'Musingu High', 'Malinya', 'Shibwe', 'Imbale', 'Bushianga', 'Akatsa & adjacent customers.']",01K2P78RAN74262NZS75AAQSVC.pdf,037,Tuesday 19.08.2025,Tuesday 19.08.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Tuesday
kakamega,"BUMBE, SIGALAME",2025-08-22,9.00 A.M. – 5.00 P.M.,"['Iguhu Hosp', 'Shisesia Village', 'Makhokho', 'Shirere', 'Iguyo', 'Khayega Playing Ground', '& adjacent customers.']",01K2P78RAN74262NZS75AAQSVC.pdf,037,Friday 22.08.2025,Friday 22.08.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Friday
kisumu,SONDU,2025-08-21,8.30 A.M. – 5.00 P.M.,"['Kandaria', 'Ingutsi Pri', 'Ingutsi Centre', 'Ngege Pri', 'Maraboi Water', 'Chabera &', 'adjacent customers.']",01K2P78RAN74262NZS75AAQSVC.pdf,042,Thursday 21.08.2025,Thursday 21.08.2025,8.30 AM- 5.00 PM,08:30 AM,05:00 PM,1900-01-01 08:30:00,1900-01-01 17:00:00,8.5,Thursday
kisii,PARTS OF KISII COUNTY,2025-08-18,9.00 A.M. – 5.00 P.M.,"['Gesonso Mkt', 'Gesonso Police Stn', 'Riamasagra', 'Iterio Complex', 'Suneka Mkt', 'Itibo', 'Hotel', 'Ekerorano', 'Riana', 'Riamotinga', 'Nyamira Ndogo', 'Nyangoge Girls', 'Itibo Mkt', 'Igonga High Sch', 'Water Park Hotel', 'Gesero', 'Mogumo', 'Raganga Catholic', 'Nyabururu Complex', 'Nyamataro', 'Ajiwa Quarry', 'Nyando', 'Ruga Quarry', 'Sombogo', 'T/Fact', 'Rioma Police', 'Gesabakwa Nyamatuta', 'Geteri Nyakoe', 'Cardinal Otunga', 'Mosocho', 'Ruga', 'Matieko', 'Egesa', 'Nyatieko', 'Kegogi', 'Manga Isecha', 'Jogoo Mkt', 'Kisii', 'Polytechnic', 'Gewasco Treatment Plant Bobaracho', 'Kisii Uni v', 'Mwembe', 'Otamba', 'Mkt', 'Christamarian Hosp', 'Nyanchwa Ekerore', 'Ogembo Mkt', 'Nyamburumbasi', 'Ikoba', 'Riosiri Mkt', 'Tabaka Hosp', 'Nduru Hosp', 'Nyabigena Boys', 'Gianchere Sec', 'Sch', 'Birongo', 'Nyasira', 'Nyankoba T/Fact', 'Ekemuga Sec', 'Nyamasibi Sec', 'Nyaturago', 'Sec', 'Nyamogesa Sec', 'Masimba Mkt', 'Gulf Petrol Stn', 'Keumbu Mkt', 'Riondonga Mkt', 'Nyabisabo Mkt', 'Kiamokama Mkt', 'Ibacho', 'Gesusu', 'Nyacheki', 'Ramasha', 'Nyamache', 'T/Fact', 'Igare', 'Nyamagwa Complex & adjacent customers.']",01K2P78RAN74262NZS75AAQSVC.pdf,045,Monday 18.08.2025,Monday 18.08.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Monday
migori,"AYEGO, THIM LICH",2025-08-19,9.00 A.M. – 5.00 P.M.,"['Ayego', 'Chunge', 'Koduogo', 'Oria Mkt', 'Nyambeche', 'Thim Lich', 'Nyaroya', 'Kambuji', 'Center & adjacent customers.']",01K2P78RAN74262NZS75AAQSVC.pdf,044,Tuesday 19.08 .2025,Tuesday 19.08.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Tuesday
migori,"RAGUDA, WACHARA",2025-08-20,9.00 A.M. – 5.00 P.M.,"['Raguda Mkt', 'Raguda SDA', 'Wachara Sch', 'Wachara Mkt', 'Wang’aya Mkt', 'Village  &', 'adjacent customers.']",01K2P78RAN74262NZS75AAQSVC.pdf,044,Wednesday 20.08 .2025,Wednesday 20.08.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Wednesday
kirinyaga,"RAGUDA, WACHARA",2025-08-19,9.00 A.M. – 5.00 P.M.,"['Part of Manjengo', 'Part of PIAI', 'Estana Hotel', 'PK Njuguna', 'Rogoi Mkt & ACK', 'Mugamba Ciura', 'Murinduko Village & Sec Sch', 'Togonye Mkt', 'St. Susan', 'Kariati', 'Kadawa', 'Gold', 'Mumbu Mkt', 'Itangi', 'South Ngariama', 'Ikurungu Mkt', 'Ikurungu Hosp', 'Morgan', 'Skai Sana', 'Gathigi ini Pri & adjacent customers.', 'For further information', 'contact', 'the nearest Kenya Power office', 'Interruption n otices may be viewed at', 'www.kplc.co.ke', 'Power Maintenance Notice', 'Notice is hereby given under Rule 27 of the Electric Power Rules', 'That the electricity supply will be interrupted as here under:', '(It is necessary to interrupt supply periodically in order to facilitate maintenance and', 'upgrade of power lines to the network; to connect new customers or to replace power', 'lines during road construction', 'etc.)']",01K2P78RAN74262NZS75AAQSVC.pdf,020,Tuesday 19.08.2025,Tuesday 19.08.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Tuesday
kirinyaga,"RAGUDA, WACHARA",2025-08-22,9.00 A.M – 5.00 P.M.,"['Mwea Mosque', 'Karira Hosp', 'Ndorome', 'Nguka', 'Gatitika', 'Maruraa', 'Marurab', 'Kasarani', 'Kangiciri & adjacent customers.']",01K2P78RAN74262NZS75AAQSVC.pdf,020,Friday 22. 08.2025,Friday 22.08.2025,9.00 AM - 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Friday
nyeri,"MUTHUAINI, GITERO, KARIA",2025-08-18,8.00 A.M. – 5.00 P.M.,"['Kwa Tailor', 'Waheire', 'Karia', 'Gitero', 'Muthuaini', 'Kagwathi', 'Tetu TVC', 'Muthuaini', 'C/Fact', 'Kiandere Mkt & adjacent customers.']",01K2P78RAN74262NZS75AAQSVC.pdf,019,Monday 18.08.2025,Monday 18.08.2025,8.00 AM- 5.00 PM,08:00 AM,05:00 PM,1900-01-01 08:00:00,1900-01-01 17:00:00,9.0,Monday
nyeri,KIAMARIGA MARKET,2025-08-20,9.00 A.M. – 5.00 P.M.,"['Kiamariga Mkt', 'Kiamariga Police Stn', 'Kiamariga Sec Sch', 'Kiamariga H/Center', 'Kiamariga Village', 'Safaricom Boosters', 'Airtel Boosters & adjacent customers.']",01K2P78RAN74262NZS75AAQSVC.pdf,019,Wednesday 20.08.2025,Wednesday 20.08.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Wednesday
nyeri,"ENDARASHA MARKET, CHARITY MARKET",2025-08-20,8.00 A.M. – 5.00 P.M.,"['Endarasha Mkt', 'Pura', 'Endarasha Sec Sch', 'Watuka Mkt', 'Wandare Mkt', 'Embaringo', 'Mkt', 'Watuka Village', 'Kimunyuru Mkt & adjacent customers.']",01K2P78RAN74262NZS75AAQSVC.pdf,019,Wednesday 20.08.2025,Wednesday 20.08.2025,8.00 AM- 5.00 PM,08:00 AM,05:00 PM,1900-01-01 08:00:00,1900-01-01 17:00:00,9.0,Wednesday
nyeri,GITHAKWA SECONDARY & MARKET,2025-08-22,8.00 A.M. – 5.00 P.M.,"['Githakwa Mkt', 'Githakwa Sec Sch', 'Ihari Mkt', 'Ihari Safaricom Booster', 'Githakwa', 'Chief’s Camp', 'Kabanya Clinic & adjacent customers.']",01K2P78RAN74262NZS75AAQSVC.pdf,019,Friday  22.08.2025,Friday 22.08.2025,8.00 AM- 5.00 PM,08:00 AM,05:00 PM,1900-01-01 08:00:00,1900-01-01 17:00:00,9.0,Friday
tharaka-nithi,"IGAMBANGOMBE, NTUMBARA",2025-08-21,8.30 A.M. – 5.00 P.M.,"['Kamatanka Mkt', 'Mpangua Village', 'Igambangombe', 'Kamaindi Mkt & adjacent', 'customers.']",01K2P78RAN74262NZS75AAQSVC.pdf,013,Thursday 21.08.2025,Thursday 21.08.2025,8.30 AM- 5.00 PM,08:30 AM,05:00 PM,1900-01-01 08:30:00,1900-01-01 17:00:00,8.5,Thursday
laikipia,"BURGURET, GUARA",2025-08-18,9.00 A.M. – 12.00 P.M.,"['Nanyuki Airstrip', 'Anka Resort', 'Tambuzi Farm', 'Trout Tree Hotel', 'Aberdare Prestige', 'Cottages', 'Tropical Timber & adjacent customers.']",01K2P78RAN74262NZS75AAQSVC.pdf,031,Monday 18.08.2025,Monday 18.08.2025,9.00 AM- 12.00 PM,09:00 AM,12:00 PM,1900-01-01 09:00:00,1900-01-01 12:00:00,3.0,Monday
murang'a,GATANGA,2025-08-21,9.00 A.M. – 5.00 P.M.,"['Githingiri Est', 'Thika Green Est', 'Mugumo', 'Farm Mugumo Police', 'Carton', 'Manufacturer', 'Bahati Farm', 'Jowaki Est', 'KARI Thika Memorial Hosp & adjacent', 'customers.']",01K2P78RAN74262NZS75AAQSVC.pdf,021,Thursday 21.08.2025,Thursday 21.08.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Thursday
meru,GATANGA,2025-08-19,8.00 A.M. – 5.00 P.M.,"['Igoki Dispensary', 'Mutea Iringo', 'Kiringo Boys High Sch', 'Kathuri Mkt', 'Nkabune Girls', 'High Sch', 'Nkabune TTC', 'Ngugwe', 'Gugwe C/Fact', 'Ntani Pri Sch', 'Kanjagi Mkt', 'Karimuga Pri Sch', 'Karimautine Pri Sch', 'Runywene Pri Sch', 'Gaitu Mkt', 'Gaitu Police', 'Stn', 'Nkuene Pri Sch', 'Kaguma Mkt', 'Chaaria Mkt', 'Mbanjone Mkt', 'Ruchoro', 'Cottolengo Mission Hosp', 'Nguucia', 'Kaare Mkt', 'Sarovina', 'Njuthine', 'Gacuru &', 'adjacent customers.']",01K2P78RAN74262NZS75AAQSVC.pdf,012,Tuesday 19.08.2025,Tuesday 19.08.2025,8.00 AM- 5.00 PM,08:00 AM,05:00 PM,1900-01-01 08:00:00,1900-01-01 17:00:00,9.0,Tuesday
meru,"NTUGI, KIIRUA, GITORO",2025-08-21,8.00 A.M. – 5.00 P.M.,"['ATC Tower -Kiborione', 'Meru Central Kiirua', 'Ntugi Sec Sch', 'Muthengene Village', 'Afia Millers', 'Three Steers Hotel', 'Meru National Polytechnic', 'Whole of Gitoro', 'Rocky', 'Area -Bellavista', 'Kwa Kamau', 'Wason Sawmills', 'Mboroga', 'Machaka Slums', 'Kiirua', 'Mission Hosp', 'Njeru Industries', 'Marinya', 'Ntugi Mkt', 'Kiirua Technical', 'Kiirua Mkt', 'Mitoone', 'Gatwe', 'Munithu Sec', 'Kambiti Pri Sch', 'Kambiti Mkt', 'Kienderu Mkt', 'Kiruai', 'C/Fact', 'Kogoacheke', 'Kaaga', 'Elsa Hotel', 'Consolata Mission Hospital Gitoro', 'Kamabakia', 'Cool Breeze', 'KCB Makutana', 'Sa faricom BTS Makutano', 'Amara', 'Nevada & adjacent customers.']",01K2P78RAN74262NZS75AAQSVC.pdf,012,Thursday 21.08.2025,Thursday 21.08.2025,8.00 AM- 5.00 PM,08:00 AM,05:00 PM,1900-01-01 08:00:00,1900-01-01 17:00:00,9.0,Thursday
kiambu,"NDUMBOINI, UTHIRU",2025-08-21,9.00 A.M. - 5.00 P.M.,"['Ndumboini Mkt', 'UON Kabete Vet', 'Uthiru 87', 'Uthiru Girls', 'Njathaini', 'Kanyariri Mkt', 'Kanyariri Police & adjacent customers.']",01K2P78RAN74262NZS75AAQSVC.pdf,022,Thursday 21.08.2025,Thursday 21.08.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Thursday
kiambu,"GATUNDU HOSPITAL, PARTS OF KENYATTA ROAD",2025-08-19,9.00 A.M. - 5.00 P.M.,"['Kamau Muigai', 'Chuka Village', 'Mutomo Pri', 'Kenyatta’s Resident', 'Githaruru', 'Gatundu High', 'Mararo Village', 'KPLC Offices', 'Gatundu Water', 'Tembo Feeds', 'Mbunje', 'Gatundu Hosp', 'Gatundu Mkt', 'St. Jude Hosp', 'Muthiga Girls', 'Gatundu', 'Technical', 'Mukinyi Mkt', 'Muthiga C/Fact', 'PCEA Marima', 'Ituru High', 'Muthurumbi', 'High', '2010 Village', 'Gaithece', 'Wamwangi Mkt', 'Karabara Village', 'Kamunyu A & B', 'Village', 'Githuya Village & adjacent customers.']",01K2P78RAN74262NZS75AAQSVC.pdf,022,Tuesday 19.08.2025,Tuesday 19.08.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Tuesday
kiambu,"JUJA, MANGU ROAD",2025-08-21,9.00 A.M.  - 5.00 P.M.,"['Mungetho', 'Mirimaini', 'Kiaora Farm', 'Nchengo Farm Mtaro Farm', 'Kariki Farm Bob', 'Harries', 'Kijito', 'Mashule Est', 'Karakuta Est', 'Gachibi Farm', 'Kwa Ndumbe', 'Kirai', 'Mutuma Mkt', 'Gitatuiiya', 'Mangu', 'Igegania', 'St. Francis Mangu Girls', 'Kairi', 'Kagabwa', 'Gatukuyu', 'Kawira', 'Alla n Dashi', 'Diana Farm', 'Kihenia Farm', 'Kigio Mkt', 'Oriti Farm', 'Runyua Farmers', 'Karibaribi', 'Kirika Farm', 'Uzima Centre', 'Bubbles', 'Maryhill Girls', 'Eagadds Farm & adjacent customers.']",01K2P78RAN74262NZS75AAQSVC.pdf,022,Thursday 21.08.2025,Thursday 21.08.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Thursday
kitui,"JUJA, MANGU ROAD",2025-08-19,9.00 A.M. - 5.00 P.M.,"['Kakoongo', 'Kora', 'Mivukoni', 'Tseikuru', 'Kaningo', 'Usueni', 'Kamisiliu', 'Mikauni', 'Wikithuki', 'Mamamalia', 'Kaivairya', 'Masyungwa', 'Ivonangya', 'Katse', 'Kimangao', 'Mbangwani', 'Muvinge', 'Mikwa & adjacent customers.', 'COAST REGION']",01K2P78RAN74262NZS75AAQSVC.pdf,015,Tuesday 19.08.2025,Tuesday 19.08.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Tuesday
mombasa,"WHOLE OF SHANZU, BAMBURI",2025-08-17,9.00 A.M. – 5.00 P.M.,"['Whole of Shanzu', 'Bamburi Special Products', 'Bamburi Staff Quarters', 'Serena', 'Dolphine', 'Flamingo', 'Kilua', 'Shaza', 'Shimo la Tewa Pri & Sec', 'Sunset Paradise', 'Pride', 'Inn Paradise', 'Shanzu Garden Est', 'Shanzu Water', 'Bamburi Airstrip', 'Shanzu Bush', 'Jolarabi', 'Zawadi Apts', 'Braeburn Sch', 'Shanzu Beach Homes', 'Shanzu Law Courts', 'Shanzu TTC', 'Mamangina', 'Ocean View', 'Whitesands', 'Severine', 'Plaza Beach', 'Kero', 'Port', 'Utange Village', 'Bamburi Beach', 'Pirates', 'Travelers', 'Ocean View', 'Bamburi', 'Fisheries', 'Vescon 1 & 2', 'Lakeview', 'Bashir Mosqu e', 'Ajanta Est', 'Mishomoroni', 'Anwar Alli', 'Matingasi', 'Naivas Bamburi', 'Nyali Plaza', 'CTM', 'Millele', 'Jumeirah', 'Baobab', 'Kingston', '1st to 4th Avens Nyali', 'Malindi Rd', 'KRA', 'NITA', 'Links Garden Est', 'Nyali Shree Links Est', 'Bohora Apts', 'Bella Plaza', 'Bombolulu Est', 'Kwa Bullo Est', 'Mwatamba Police Stn', 'Mwembeni Stage', 'JCC', 'Majaoni', 'Utange', 'Kiembeni Blue &', 'Green Est', 'Ugatuzi', 'Kajiweni', 'Junda', 'Kashani', 'B amburi Mwisho', 'Mlaleo', 'Mtopanga', '& adjacent customers.']",01K2P78RAN74262NZS75AAQSVC.pdf,001,Sunday  17.08.2025,Sunday 17.08.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Sunday
mombasa,RONALD NGALA ROAD,2025-08-19,9.00 A.M. – 5.00 P.M.,"['Buxton', 'MM Shah', 'Railways Club', 'Bridge Hotel', 'Blooming Birds Academy', 'JCC', 'Church', 'Shell Ronald Ngala', 'Naivas Tudor', 'High Life', 'Petro & adjacent customers.']",01K2P78RAN74262NZS75AAQSVC.pdf,001,Tuesday  19.08.2025,Tuesday 19.08.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Tuesday
mombasa,"MKOMANI, ENGLISH POINT",2025-08-19,9.00 A.M. – 5.00 P.M.,"['Part of Fidel Odinga Rd', 'Mkomani', 'Chandarana Ask Showground Tamarind', 'Captain Andy', 'English Point', 'Mama Ngina Drive', 'Cresent Homes', 'Palm Investment', 'Greenwood Drive', 'Jomo Kenyatta Rd & adjacent customers.']",01K2P78RAN74262NZS75AAQSVC.pdf,001,Tuesday  19.08.2025,Tuesday 19.08.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Tuesday
kilifi,PARTS OF MALINDI,2025-08-19,9.00 A.M. – 5.00 P.M.,"['Baricho Water', 'Kakoneni Town', 'Jilore', 'Kakoneni Sec', 'Pishi Mwenga & adjacent', 'customers.']",01K2P78RAN74262NZS75AAQSVC.pdf,003,Tuesday  19.08.2025,Tuesday 19.08.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Tuesday
kilifi,"MARAFA, SABAKI",2025-08-21,9.00 A.M. – 5.00 P.M.,"['Mambrui Town', 'KBC Marekebuni', 'Marafa', 'Garashi', 'Wakala', 'Karibuni Villas', 'Beach', 'Bay', 'Mwembe Resort', 'Savannah', 'Mijikenda Residence', 'Angels Bay', 'Sabaki &', 'adjacent customers.', 'For further information', 'contact', 'the nearest Kenya Power office', 'Interruption n otices may be viewed at', 'www.kplc.co.ke', 'Power Maintena nce Notice', 'Notice is hereby given under R ule 27 of the Electric Power Rules', 'That the electricity supply will be interrupted as here under:', '(It is necessary to interrupt supply periodically in order to facilitate', 'maintenance and upgrade of power lines to the network; to connect new', 'customers or to replace power lines during road construction', 'etc.)']",01K2P78RAN74262NZS75AAQSVC.pdf,003,Thursday  21.08.2025,Thursday 21.08.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Thursday
nairobi,RANGWE ROAD,2024-11-10,9.00 A.M. – 5.00 P.M.,"['Rangwe Rd', 'Paperplast Ltd', 'Royal Swiss Bakery', 'Kay Lift Services', 'Rangwe', 'Close', 'Chandaria Industries', 'Jojo Tanks', 'Trans Africa Paper Mills & adjacent', 'customers.']",01JC3E4SK6Z5PR3C5XKKSFVXW1.pdf,047,Sunday 10.11.2024,Sunday 10.11.2024,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Sunday
nairobi,WHOLE OF KAMPALA RD,2024-11-10,9.00 A.M. – 5.00 P.M.,"['Part of Kampala Rd', 'ABM', 'Breweries Malting', 'Kamongo', 'Ketepa', 'Chloride Exide', 'Dodhia Packaging', 'Ryce East Africa', 'Nairobi Water & Sewerage', 'UDV', 'Kenya', 'Marbles & adjacent customers.']",01JC3E4SK6Z5PR3C5XKKSFVXW1.pdf,047,Sunday 10.11.2024,Sunday 10.11.2024,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Sunday
kakamega,MATAWA,2024-11-10,9.30 A.M. – 5.30 P.M.,"['Matawa Mkt', 'Matawa Village', 'Ebukamba', 'Lureko Complex', 'Matawa H/Center', 'Lureko Industrial Park', 'Ebukabala & adjacent customers.']",01JC3E4SK6Z5PR3C5XKKSFVXW1.pdf,037,Sunday 10.11.2024,Sunday 10.11.2024,9.30 AM- 5.30 PM,09:30 AM,05:30 PM,1900-01-01 09:30:00,1900-01-01 17:30:00,8.0,Sunday
kakamega,EWAMAHUMBI,2024-11-16,9.30 A.M. – 5.00 P.M.,"['Ewamahumbi', 'Ematiha Mkt', 'Shikoti Mission', 'Tumaini Pry', 'Esumeiya', 'Eshihoni', 'Mwanga ECDE & adjacent customers.']",01JC3E4SK6Z5PR3C5XKKSFVXW1.pdf,037,Saturday 16.11.2024,Saturday 16.11.2024,9.30 AM- 5.00 PM,09:30 AM,05:00 PM,1900-01-01 09:30:00,1900-01-01 17:00:00,7.5,Saturday
kakamega,MALAVA,2024-11-17,9.00 A.M. – 5.00 P.M.,"['Malava Mkt', 'Kimanget Mkt', 'Kakoi Mkt', 'Kambi Mwanza Mkt', 'Carbon Footprint', 'Factory & adjacent customers.']",01JC3E4SK6Z5PR3C5XKKSFVXW1.pdf,037,Sunday 17.11.2024,Sunday 17.11.2024,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Sunday
kisumu,MILIMANI,2024-11-10,9.00 A.M. – 3.00 P.M.,"['Royal Swiss Hotel', 'Milimani Shopping Centre', 'American Embassy', 'Nightingale', 'Hospital & adjacent customers.']",01JC3E4SK6Z5PR3C5XKKSFVXW1.pdf,042,Sunday 10.11.2024,Sunday 10.11.2024,9.00 AM- 3.00 PM,09:00 AM,03:00 PM,1900-01-01 09:00:00,1900-01-01 15:00:00,6.0,Sunday
kisumu,KANO,2024-11-10,9.00 A.M. – 3.00 P.M.,"['Nyamasaria', 'Ragumo', 'Kadete', 'Nyangande', 'Ahero Mkt', 'Trida Factories', 'Korowe', '& adjacent customers.']",01JC3E4SK6Z5PR3C5XKKSFVXW1.pdf,042,Sunday 10.11.2024,Sunday 10.11.2024,9.00 AM- 3.00 PM,09:00 AM,03:00 PM,1900-01-01 09:00:00,1900-01-01 15:00:00,6.0,Sunday
kisumu,"KAITHE, LAARE, MAUA",2024-11-09,8.00 A.M. – 5.00 P.M.,"['Kaithe', 'Nyambene', 'Kianjai', 'Ruiri', 'Kwa Koome', 'Muthara', 'Njiru', 'Meru University', 'Muriri', 'Karama', 'Kangeta', 'Laare', 'Mutuati', 'Maua Town', 'Kabachi', 'Kiegu', 'Kiutene', 'Kinna', 'Garbatulla', 'China State', 'Benane', 'Kulamawe & adjacent customers.']",01JC3E4SK6Z5PR3C5XKKSFVXW1.pdf,042,Saturday 09.11.2024,Saturday 09.11.2024,8.00 AM- 5.00 PM,08:00 AM,05:00 PM,1900-01-01 08:00:00,1900-01-01 17:00:00,9.0,Saturday
embu,"TENRI HOSPITAL, NCPB",2024-11-09,8.00 A.M. – 5.00 P.M.,"['Riva Petrol Stn', 'Vieznina', 'Tenri Hospital', 'Gerish', 'NCPB', 'GK Prisons & adjacent', 'customers.']",01JC3E4SK6Z5PR3C5XKKSFVXW1.pdf,014,Saturday 09.11.2024,Saturday 09.11.2024,8.00 AM- 5.00 PM,08:00 AM,05:00 PM,1900-01-01 08:00:00,1900-01-01 17:00:00,9.0,Saturday
kiambu,"KIANDUTU, KAHAWA BORA, CHANIA FEEDS, PARTS OF",2024-11-10,9.00 A.M. - 5.00 P.M.,"['Kiandutu', 'Kiandutu Health Centre', 'Broadway Juca Workshop', 'Pump Site Fact', 'Kahawa Bora', 'Jungle Nut Chania Feeds', 'Kevian Industries', 'Ken Blest', 'MRM', 'Polysack', 'St Mulumba Hosp', 'Ben Med', 'KVM', 'Part of Capwell & adjacent', 'customers.', 'For further information', 'contact', 'the nearest Kenya Power office', 'Interruption n otices may be viewed at', 'www.kplc.co.ke', 'Power Maintenance Notice', 'Notice is hereby given under R ule 27 of the Electric Power Rules', 'That the electricity supply will be interrupted as here under:', '(It is necessary to interrupt supply periodically in order to facilitate maintenance and', 'upgrade of power lines to the network; to connect new customers or to replace power', 'lines during road construction', 'etc.)']",01JC3E4SK6Z5PR3C5XKKSFVXW1.pdf,022,Sunday 10.11.2024,Sunday 10.11.2024,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Sunday
nairobi,PART OF PARKLANDS,2025-08-10,9.00 A.M. – 5.00 P.M.,"['Part of Limuru Rd', '1st', '2nd & 3rd Parklands', 'General Mathenge', 'Ring Rd', 'Eldama', 'Ravine Rd', 'Kusi Lane', 'Suswa Rd', 'Ngao Rd', 'Jaralam Rd', 'Sivachi Rd', 'Mpaka Rd &', 'adjacent customers.']",01K2C4D1CQHWJV0PJM3ZX22S2K.pdf,047,Sunday 10.08.2025,Sunday 10.08.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Sunday
nairobi,PART OF PARKLANDS,2025-08-12,9.00 A.M. – 5.00 P.M.,"['Parklands Rd', 'Ojijo Rd', 'Wambugu Rd', 'Muthithi Rd & adjacent customers.']",01K2C4D1CQHWJV0PJM3ZX22S2K.pdf,047,Tuesday 12.08.2025,Tuesday 12.08.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Tuesday
nairobi,PART OF JOGOO ROAD,2025-08-14,9.00 A.M. – 5.00 P.M.,"['Jogoo Td. from Likoni roundabout', 'Buru Buru Ph. 5', 'Makadara Law Courts', 'Uhuru', 'Market and adjacent customers']",01K2C4D1CQHWJV0PJM3ZX22S2K.pdf,047,Thursday 14.08.2025,Thursday 14.08.2025,9.00 AM- 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Thursday
nairobi,PANGANI,2025-08-15,9.00 A.M – 5.00 P.M.,"['Pangani Shopping Centre', 'Chai Rd', 'Forest Rd & adjacent customers']",01K2C4D1CQHWJV0PJM3ZX22S2K.pdf,047,Friday 15.08.2025,Friday 15.08.2025,9.00 AM - 5.00 PM,09:00 AM,05:00 PM,1900-01-01 09:00:00,1900-01-01 17:00:00,8.0,Friday
nairobi,"NASRA, KAYOLE, SPINE ROAD",2025-08-14,8.00 A.M. – 5.00 P.M.,"['Mama Lucy Hosp', 'Naivas  S/Mkt', 'Nasra Est', 'Sosion Est & adjacent customers.']",01K2C4D1CQHWJV0PJM3ZX22S2K.pdf,047,Thursda y 14.08.2025,Thursday 14.08.2025,8.00 AM- 5.00 PM,08:00 AM,05:00 PM,1900-01-01 08:00:00,1900-01-01 17:00:00,9.0,Thursday
machakos,PARTS OF SYOKIMAU,2025-05-09,9.00 A.M. – 12.00 P.M.,"['Bizrock Quarry', 'Bluestone Quarry & adjacent customers.']",01K2C4D1CQHWJV0PJM3ZX22S2K.pdf,016,Saturday 09.05.2025,Saturday 09.05.2025,9.00 AM- 12.00 PM,09:00 AM,12:00 PM,1900-01-01 09:00:00,1900-01-01 12:00:00,3.0,Friday
